fold,regime,val_start,val_end,val_rows,run,n_features,seed,ll_all,ll_hard25,fit_s
12,normal,2024-07-22,2024-10-19,60944,R0,54,43,0.32333509191609733,1.0978204495224002,3.3401677499932703
12,normal,2024-07-22,2024-10-19,60944,R0,54,44,0.3115263787638104,1.0511229351970728,3.3796150410198607
12,normal,2024-07-22,2024-10-19,60944,R0,54,45,0.3212575731371968,1.093082153651651,3.351683791988762
12,normal,2024-07-22,2024-10-19,60944,R0,54,46,0.32686029101600733,1.1140904842516839,3.356789083016338
12,normal,2024-07-22,2024-10-19,60944,R1,55,42,0.3106545757115711,1.049471941103069,3.5519378330209292
12,normal,2024-07-22,2024-10-19,60944,R1,55,43,0.32135126039369893,1.0904096949441857,3.4123470000049565
12,normal,2024-07-22,2024-10-19,60944,R1,55,44,0.3273445022889138,1.0580698599399596,3.43995925001218
12,normal,2024-07-22,2024-10-19,60944,R1,55,45,0.32607658729556976,1.108276001438732,3.7339961669931654
12,normal,2024-07-22,2024-10-19,60944,R1,55,46,0.3289452787702578,1.1136916261984535,3.7337611660186667
12,normal,2024-07-22,2024-10-19,60944,R2,56,42,0.3094921005819652,1.0384778819474587,3.998329249996459
12,normal,2024-07-22,2024-10-19,60944,R2,56,43,0.32610104842741927,1.0960930561928734,3.588606790988706
12,normal,2024-07-22,2024-10-19,60944,R2,56,44,0.3181284791573643,1.0782089116840232,3.5937084580073133
12,normal,2024-07-22,2024-10-19,60944,R2,56,45,0.31584384435496005,1.0599600904045001,3.6137981670035515
12,normal,2024-07-22,2024-10-19,60944,R2,56,46,0.31724244587526695,1.0663367664794636,3.6156622499984223
12,normal,2024-07-22,2024-10-19,60944,R3,55,42,0.3239833895891445,1.1051548432758096,3.5341814999992494
12,normal,2024-07-22,2024-10-19,60944,R3,55,43,0.3224820029741438,1.113360871987116,3.4045528339920565
12,normal,2024-07-22,2024-10-19,60944,R3,55,44,0.31144516251776844,1.035363327061189,3.371219624998048
12,normal,2024-07-22,2024-10-19,60944,R3,55,45,0.334937793301078,1.1050859141469391,3.402342875022441
12,normal,2024-07-22,2024-10-19,60944,R3,55,46,0.32267156883436043,1.0908032175921207,3.4127662089886144
13,shock,2024-10-20,2025-01-17,59434,R0,54,42,0.3052475208119356,1.0562344960150212,3.774412124999799
13,shock,2024-10-20,2025-01-17,59434,R0,54,43,0.2903470865722773,0.9895272149537386,3.4984820839890745
13,shock,2024-10-20,2025-01-17,59434,R0,54,44,0.30399049330867967,1.0155241243839723,3.551865249988623
13,shock,2024-10-20,2025-01-17,59434,R0,54,45,0.28753440668121,0.9817708838244994,3.6564782499917783
13,shock,2024-10-20,2025-01-17,59434,R0,54,46,0.2964192054237112,1.0025821547096394,3.564799249987118
13,shock,2024-10-20,2025-01-17,59434,R1,55,42,0.2973735613536331,1.0243309715433995,3.7074142920027953
13,shock,2024-10-20,2025-01-17,59434,R1,55,43,0.3035159514656748,1.0399089243268782,3.5270027079968713
