fold,regime,val_start,val_end,val_rows,run,n_features,seed,ll_all,ll_hard25,fit_s
9,shock,2023-10-26,2024-01-23,60022,R_composite,55,42,0.3772607493705001,1.277533748567913,3.6356433750188444
9,shock,2023-10-26,2024-01-23,60022,R_composite,55,43,0.3640377020378028,1.2371659015590968,3.6092862500227056
9,shock,2023-10-26,2024-01-23,60022,R_composite,55,44,0.3667772130421472,1.2224232074254762,3.6308826669992413
9,shock,2023-10-26,2024-01-23,60022,R_composite,55,45,0.3753029936738672,1.2577277653764007,3.598745333001716
9,shock,2023-10-26,2024-01-23,60022,R_composite,55,46,0.37296934173212715,1.2345643919156786,3.58333291701274
10,normal,2024-01-24,2024-04-22,58953,R0,54,42,0.24976019211856523,0.9384680097348075,4.030420082999626
10,normal,2024-01-24,2024-04-22,58953,R0,54,43,0.2530974641974616,0.943411626547397,3.686391666007694
10,normal,2024-01-24,2024-04-22,58953,R0,54,44,0.25033854307060255,0.9314467714487301,3.763960500014946
10,normal,2024-01-24,2024-04-22,58953,R0,54,45,0.252372953118842,0.9462670827520302,3.672139625006821
10,normal,2024-01-24,2024-04-22,58953,R0,54,46,0.2467832497471473,0.9178568941782096,3.6728137499885634
10,normal,2024-01-24,2024-04-22,58953,R_raw,56,42,0.2491975398796856,0.9314385247077733,4.024888832995202
10,normal,2024-01-24,2024-04-22,58953,R_raw,56,43,0.2566173403890218,0.9614872770887171,4.017943499988178
10,normal,2024-01-24,2024-04-22,58953,R_raw,56,44,0.2559124888660627,0.9540920771398012,3.8650527500140015
10,normal,2024-01-24,2024-04-22,58953,R_raw,56,45,0.2483635146087779,0.9245989567363178,3.865908124978887
10,normal,2024-01-24,2024-04-22,58953,R_raw,56,46,0.2517406916850141,0.9415233155548783,3.8646810830105096
10,normal,2024-01-24,2024-04-22,58953,R_composite,55,42,0.2509876525765558,0.9381321930166157,3.7546377920079976
10,normal,2024-01-24,2024-04-22,58953,R_composite,55,43,0.2530974641974616,0.943411626547397,3.7727533750003204
