fold,regime,run,ll_all,ll_hard25,ll_hard10,ll_lated,ll_all_std,ll_hard25_std,ll_all_base,ll_hard25_base,ll_hard10_base,ll_lated_base,delta_all,delta_hard25,delta_hard10,delta_lated
11,normal,R6_B_only,0.3488647199224221,1.152525814015497,1.8125412000061545,0.8008587426890716,0.015040859447746177,0.06257576089201633,0.34310043604938856,1.126587142380624,1.7611660944243508,0.7643895556176112,0.0057642838730335155,0.025938671634873067,0.05137510558180369,0.03646918707146041
11,normal,R7_C_only,0.3572644708173747,1.1748435755398923,1.831502597317391,0.8246543558772336,0.00989517997916048,0.043411406498721834,0.34310043604938856,1.126587142380624,1.7611660944243508,0.7643895556176112,0.014164034767986167,0.04825643315926831,0.07033650289304028,0.06026480025962233
12,normal,R0_baseline,0.30914139584424805,1.0438342810536125,1.718451608346275,0.13127466050555445,0.0036849038141889188,0.022615736689294334,0.30914139584424805,1.0438342810536125,1.718451608346275,0.13127466050555445,0.0,0.0,0.0,0.0
12,normal,R1_ABC,0.3127766751608383,1.0485741495563208,1.7107877118923114,0.12884386011114096,0.002304763463986732,0.015524540731062573,0.30914139584424805,1.0438342810536125,1.718451608346275,0.13127466050555445,0.0036352793165902453,0.004739868502708244,-0.007663896453963703,-0.002430800394413485
12,normal,R2_drop_A,0.3167181744471207,1.0628355479827596,1.7290357119186262,0.13097645364825752,0.00591610984614583,0.020838282777397934,0.30914139584424805,1.0438342810536125,1.718451608346275,0.13127466050555445,0.007576778602872647,0.019001266929147054,0.010584103572351067,-0.0002982068572969232
12,normal,R3_drop_B,0.31093895809678346,1.037548109076031,1.6978979248039228,0.12976985472844557,0.003040512848412285,0.021427187226389314,0.30914139584424805,1.0438342810536125,1.718451608346275,0.13127466050555445,0.0017975622525354118,-0.006286171977581523,-0.02055368354235232,-0.0015048057771088752
12,normal,R4_drop_C,0.31602040692650457,1.059584550957443,1.7301931522975351,0.12901187951267995,0.003990027673540856,0.006650425521252987,0.30914139584424805,1.0438342810536125,1.718451608346275,0.13127466050555445,0.006879011082256525,0.01575026990383055,0.011741543951260036,-0.002262780992874497
12,normal,R5_A_only,0.31283547628145825,1.047046679123681,1.70344815876692,0.12794655751095727,0.006149266572694424,0.026782218344419854,0.30914139584424805,1.0438342810536125,1.718451608346275,0.13127466050555445,0.003694080437210201,0.0032123980700684562,-0.015003449579355177,-0.003328102994597182
12,normal,R6_B_only,0.307924381573722,1.0294649530244402,1.6845239063430237,0.12915863904276104,0.0029356432115570574,0.015147403111647653,0.30914139584424805,1.0438342810536125,1.718451608346275,0.13127466050555445,-0.0012170142705260623,-0.014369328029172346,-0.03392770200325135,-0.0021160214627934104
12,normal,R7_C_only,0.3019715563359652,0.9969967426080923,1.6348239501006963,0.13168728681982306,0.00458858963050577,0.017028935284197508,0.30914139584424805,1.0438342810536125,1.718451608346275,0.13127466050555445,-0.007169839508282871,-0.04683753844552019,-0.08362765824557883,0.0004126263142686104
13,shock,R0_baseline,0.2937984273047838,0.9896620856027065,1.685339238350402,0.45755258229882695,0.009672384003906952,0.03412395009359499,0.2937984273047838,0.9896620856027065,1.685339238350402,0.45755258229882695,0.0,0.0,0.0,0.0
