fold,regime,val_start,val_end,val_rows,n_lated,run,n_features,seed,ll_all,ll_hard25,ll_hard10,ll_lated,fit_s
11,normal,2024-04-23,2024-07-21,59790,9763,R0,50,45,0.3181755473310613,1.0131143146921389,1.594394262238163,0.704102080930958,3.0011899170058314
11,normal,2024-04-23,2024-07-21,59790,9763,R0,50,46,0.35276415759349544,1.1586915593575722,1.7918578340739266,0.7818079241305109,3.0036079169949517
11,normal,2024-04-23,2024-07-21,59790,9763,R1_5c,52,42,0.3419248467071772,1.1244707779750776,1.783670569456936,0.8012762838189813,3.2783380410110112
11,normal,2024-04-23,2024-07-21,59790,9763,R1_5c,52,43,0.33980138003430155,1.1185593577338606,1.7784720158367793,0.7858521050625231,3.1353569999919273
11,normal,2024-04-23,2024-07-21,59790,9763,R1_5c,52,44,0.35019458780039375,1.1452874596269025,1.7854802673792547,0.8215384457592122,3.096326541999588
11,normal,2024-04-23,2024-07-21,59790,9763,R1_5c,52,45,0.32749151835435425,1.0660135191161348,1.6650463937501925,0.7582700038420499,3.1340017909824383
11,normal,2024-04-23,2024-07-21,59790,9763,R1_5c,52,46,0.33547691564099813,1.088635307071013,1.7048008167022433,0.7685093611674509,3.1232404159964062
11,normal,2024-04-23,2024-07-21,59790,9763,R2_10c,52,42,0.3370428813591966,1.0990783623496516,1.7342759600450264,0.8001846169570043,3.134129916987149
11,normal,2024-04-23,2024-07-21,59790,9763,R2_10c,52,43,0.3342466030988335,1.0803566608615724,1.6891106338556714,0.7665403957089949,3.1183786249894183
11,normal,2024-04-23,2024-07-21,59790,9763,R2_10c,52,44,0.3296043091348298,1.0766994437866977,1.7068298715659225,0.7720092842760681,3.1541420000139624
11,normal,2024-04-23,2024-07-21,59790,9763,R2_10c,52,45,0.3232998420449732,1.053707228374131,1.6652591721526773,0.7513589701105643,3.2123706249985844
11,normal,2024-04-23,2024-07-21,59790,9763,R2_10c,52,46,0.3478933462596466,1.1390043408317851,1.7711369685559164,0.806489598251138,3.2355965000169817
12,normal,2024-07-22,2024-10-19,60944,1649,R0,50,42,0.30485216555616207,1.020026356851458,1.6771509098935509,0.13246826363614914,3.4106611250026617
12,normal,2024-07-22,2024-10-19,60944,1649,R0,50,43,0.31360184549770287,1.0724088663755555,1.767528769611876,0.13209203482958967,3.2884980420058127
12,normal,2024-07-22,2024-10-19,60944,1649,R0,50,44,0.3093916730991337,1.0298855036869776,1.6815940617373133,0.13245894299218997,3.2154620839864947
12,normal,2024-07-22,2024-10-19,60944,1649,R0,50,45,0.30611377972578285,1.0338335952193694,1.696452494206378,0.1264419068090743,3.157074624992674
12,normal,2024-07-22,2024-10-19,60944,1649,R0,50,46,0.3117475153424587,1.0630170831347023,1.7695318062822563,0.13291215426076913,3.161371165973833
12,normal,2024-07-22,2024-10-19,60944,1649,R1_5c,52,42,0.3124192208346189,1.0555030871767646,1.7276666685724902,0.12893143917581043,3.401084291981533
12,normal,2024-07-22,2024-10-19,60944,1649,R1_5c,52,43,0.31080528237089516,1.0425286471999555,1.7022929428030014,0.12836752480152988,3.239115917007439
12,normal,2024-07-22,2024-10-19,60944,1649,R1_5c,52,44,0.3058111983291229,1.0097730418380118,1.6487389295828692,0.12618848199849067,3.215182417014148
12,normal,2024-07-22,2024-10-19,60944,1649,R1_5c,52,45,0.322707528703293,1.0841138387832308,1.7464574459693016,0.12929323778360888,3.244575457996689
