station_code,name,address,suburb,postcode,brand,price,date
8282,Speedway South Granville,"171 Clyde St, SOUTH GRANVILLE NSW 2142",SOUTH GRANVILLE,2142,Speedway,176.5,2026-04-26
8398,Ampol Foodary Murwillumbah,"1-7 Buchanan St, SOUTH MURWILLUMBAH NSW 2484",SOUTH MURWILLUMBAH,2484,Ampol Foodary,176.9,2026-04-26
16882,Tabourie Tuckerbox,"70 Princess Highway, LAKE TABOURIE NSW 2539",LAKE TABOURIE,2539,Independent,198.9,2026-04-26
16904,Enhance Lithgow,"151 Mort St, LITHGOW NSW 2790",LITHGOW,2790,Enhance,186.9,2026-04-26
16905,Mobil Nowra,"215 Kinghorne St, NOWRA NSW 2541",NOWRA,2541,Mobil,180.9,2026-04-26
16907,Ampol Foodary Coogee South,"169-173 Malabar Rd, SOUTH COOGEE NSW 2034",SOUTH COOGEE,2034,Ampol Foodary,180.9,2026-04-26
16908,Ampol Foodary Merrylands,"150 Woodville Rd, MERRYLANDS NSW 2160",MERRYLANDS,2160,Ampol Foodary,176.9,2026-04-26
16909,Ampol Foodary Alexandria,"133 Wyndham Street, ALEXANDRIA NSW 2015",ALEXANDRIA,2015,Ampol Foodary,176.9,2026-04-26
16911,Ampol Foodary Kooringal,"265-267 Lake Albert Rd, KOORINGAL NSW 2650",KOORINGAL,2650,Ampol Foodary,183.9,2026-04-26
16913,Ampol Foodary Gumly Gumly,"Caltex 3723 Hwy, GUMLY GUMLY NSW 2652",GUMLY GUMLY,2652,Ampol Foodary,185.9,2026-04-26
16914,Ampol Foodary Wagga Wagga,"56 Docker St, WAGGA WAGGA NSW 2650",WAGGA WAGGA,2650,Ampol Foodary,190.9,2026-04-26
16915,Ampol Foodary Lansvale,"141-151 Hume Highway Cnr Chadderton St, LANSVALE NSW 2166",LANSVALE,2166,Ampol Foodary,181.9,2026-04-26
16916,Ampol Foodary Cabramatta,"166 John St, CABRAMATTA NSW 2166",CABRAMATTA,2166,Ampol Foodary,181.9,2026-04-26
16917,7- Eleven Towradgi,"162-166 Pioneer Rd, TOWRADGI NSW 2518",TOWRADGI,2518,7-Eleven,183.9,2026-04-26
16919,Ampol Foodary Moonbi,"16-18 Gill St, MOONBI NSW 2353",MOONBI,2353,Ampol Foodary,186.9,2026-04-26
16921,Ampol Foodary Tamworth Orana,"21 White St Cnr Marius St, Tamworth NSW 2350",Tamworth,2350,Ampol Foodary,181.9,2026-04-26
17087,Ampol Foodary Port Macquarie,"100 Hastings River Dr, PORT MACQUARIE NSW 2444",PORT MACQUARIE,2444,Ampol Foodary,176.9,2026-04-26
17106,7-Eleven Karabar,"2 Southqueen Pl, KARABAR NSW 2620",KARABAR,2620,7-Eleven,186.9,2026-04-26
17109,BP Riverwood,"189-191 Belmore Rd, RIVERWOOD NSW 2210",RIVERWOOD,2210,BP,181.8,2026-04-26
17112,Astron Lidsdale,"1 Castlereagh Highway, LIDSDALE NSW 2790",LIDSDALE,2790,ASTRON,192.9,2026-04-26
17119,7-Eleven Camperdown,"198 Parramatta Rd, CAMPERDOWN NSW 2050",CAMPERDOWN,2050,7-Eleven,177.9,2026-04-26
17120,7-Eleven McGraths Hill,"142 Windsor Rd, MCGRATHS HILL NSW 2756",MCGRATHS HILL,2756,7-Eleven,187.9,2026-04-26
17121,7-Eleven Paddington,"Cnr Oxford St & Greens Rd, PADDINGTON NSW 2021",PADDINGTON,2021,7-Eleven,185.9,2026-04-26
17122,7-Eleven Woolooware,"192-198 The Kingsway, WOOLOOWARE NSW 2230",WOOLOOWARE,2230,7-Eleven,181.9,2026-04-26
17123,7-Eleven Dapto,"125-127 Princes Hwy, DAPTO NSW 2530",DAPTO,2530,7-Eleven,181.9,2026-04-26
17127,7-Eleven Sans Souci,"474-478 Rocky Point Rd, SANS SOUCI NSW 2219",SANS SOUCI,2219,7-Eleven,187.9,2026-04-26
17128,7-Eleven Prairewood,"485-487 Smithfield Road, PRAIRIEWOOD NSW 2176",PRAIRIEWOOD,2176,7-Eleven,185.9,2026-04-26
17129,7-Eleven Unanderra,"41-43 Princes Hwy, UNANDERRA NSW 2526",UNANDERRA,2526,7-Eleven,197.9,2026-04-26
17130,7-Eleven Kelso,"64 Sydney Rd, KELSO NSW 2795",KELSO,2795,7-Eleven,189.9,2026-04-26
17131,7-Eleven Lithgow,"1131 Great Western Hwy, LITHGOW NSW 2790",LITHGOW,2790,7-Eleven,186.9,2026-04-26
17132,7-Eleven Lurnea,"124 Hoxton Park Rd, LURNEA NSW 2170",LURNEA,2170,7-Eleven,183.9,2026-04-26
17133,7-Eleven Edmondson Park,"1962 Camden Valley Way, EDMONDSON PARK NSW 2174",EDMONDSON PARK,2174,7-Eleven,181.9,2026-04-26
17134,7-Eleven Greenacre,"301 Hume Hwy, GREENACRE NSW 2190",GREENACRE,2190,7-Eleven,187.9,2026-04-26
17135,7-Eleven Charlestown,"271-273 Charlestown Rd, CHARLESTOWN NSW 2290",CHARLESTOWN,2290,7-Eleven,185.9,2026-04-26
17136,7-Eleven St Helens Park,"Corner Appin Road & Kellerman Drive St Helens Park, St Helens Park NSW 2560",St Helens Park,2560,7-Eleven,181.9,2026-04-26
17137,7-Eleven Newport,"307-311 Barrenjoey Rd, NEWPORT NSW 2106",NEWPORT,2106,7-Eleven,185.9,2026-04-26
17138,7-Eleven Edgeworth,"745 Main Rd, EDGEWORTH NSW 2285",EDGEWORTH,2285,7-Eleven,187.9,2026-04-26
17139,7-Eleven Baulkham Hills,"217-219 Seven Hills Rd, BAULKHAM HILLS NSW 2153",BAULKHAM HILLS,2153,7-Eleven,186.9,2026-04-26
17140,7-Eleven Moorebank,"98-102 Heathcote Rd, MOOREBANK NSW 2170",MOOREBANK,2170,7-Eleven,179.9,2026-04-26
17141,7-Eleven Glendale,"397 Main Rd, CARDIFF NSW 2285",CARDIFF,2285,7-Eleven,189.9,2026-04-26
17142,7-Eleven Seven Hills,"151 Prospect Hwy, SEVEN HILLS NSW 2147",SEVEN HILLS,2147,7-Eleven,181.9,2026-04-26
17144,7-Eleven Tweed Heads Sth,"112 Minjungbal Dr, TWEED HEADS SOUTH NSW 2486",TWEED HEADS SOUTH,2486,7-Eleven,183.9,2026-04-26
17145,7-Eleven Matraville,"515 Bunnerong Rd, MATRAVILLE NSW 2036",MATRAVILLE,2036,7-Eleven,183.9,2026-04-26
17146,7-Eleven Five Dock,"231-235 Great North Road, Five Dock NSW 2046",Five Dock,2046,7-Eleven,176.9,2026-04-26
17147,U-Go Baulkham Hills (Unmanned),"117 Seven Hills Rd, BAULKHAM HILLS NSW 2153",BAULKHAM HILLS,2153,U-Go,176.9,2026-04-26
17148,7-Eleven Windsor,"12 Hawkesbury Valley Way, WINDSOR NSW 2756",WINDSOR,2756,7-Eleven,187.9,2026-04-26
17149,7-Eleven RIVERSTONE,"55 Garfield Rd E, RIVERSTONE NSW 2765",RIVERSTONE,2765,7-Eleven,187.9,2026-04-26
17151,Ampol Foodary Wetherill Park,"Cnr The Horsley Dr & Mcilwraith St, WETHERILL PARK NSW 2164",WETHERILL PARK,2164,Ampol Foodary,176.9,2026-04-26
17154,Freedom Fuels Terranora,"2-14 Henry Lawson Dr, TERRANORA NSW 2486",TERRANORA,2486,Independent,177.5,2026-04-26
17158,Metro Petroleum,"37 Shellharbour Rd, LAKE ILLAWARRA NSW 2528",LAKE ILLAWARRA,2528,Metro Fuel,182.9,2026-04-26
17162,Budget Petroleum Smithfield,"729 The Horsley Dr, SMITHFIELD NSW 2164",SMITHFIELD,2164,Budget,176.9,2026-04-26
17164,Ampol Foodary Unanderra,"86-98 Princes Hwy, UNANDERRA NSW 2526",UNANDERRA,2526,Ampol Foodary,197.9,2026-04-26
17165,Ampol Foodary Rydalmere,"309 Victoria Rd, RYDALMERE NSW 2116",RYDALMERE,2116,Ampol Foodary,176.9,2026-04-26
17230,Ampol Foodary Albion Park Rail,"31 Princess Highway, ALBION PARK RAIL NSW 2527",ALBION PARK RAIL,2527,Ampol Foodary,185.9,2026-04-26
17232,Metro Willoughby,"599 Willoughby Rd, WILLOUGHBY NSW 2068",WILLOUGHBY,2068,Metro Fuel,181.9,2026-04-26
17235,Medco Kanahooka,"90-94 Lakeside Dr, KANAHOOKA NSW 2530",KANAHOOKA,2530,Independent,179.7,2026-04-26
17236,Ampol Foodary Guildford,"636-644 Woodville Rd, OLD GUILDFORD NSW 2161",OLD GUILDFORD,2161,Ampol Foodary,181.9,2026-04-26
17240,Metro Fuel,"36-38 Lane Cove Rd, RYDE NSW 2112",RYDE,2112,Metro Fuel,174.9,2026-04-26
17241,Ampol Foodary Toronto,"147 St, TORONTO NSW 2283",TORONTO,2283,Ampol Foodary,181.9,2026-04-26
17244,Ampol Foodary Narrabri,"31 Dangar St, NARRABRI NSW 2390",NARRABRI,2390,Ampol Foodary,212.9,2026-04-26
17249,Ampol Foodary Erina,"155 The Entrance Rd, ERINA NSW 2250",ERINA,2250,Ampol Foodary,181.9,2026-04-26
17253,Ampol Foodary Leumeah,"6 Rudd Rd, LEUMEAH NSW 2560",LEUMEAH,2560,Ampol Foodary,181.9,2026-04-26
17254,Ampol Foodary Coonabarabran,"85-87 John St, COONABARABRAN NSW 2357",COONABARABRAN,2357,Ampol Foodary,181.9,2026-04-26
17255,Ampol Foodary Heathcote Southbound,"1344 Princes Hwy, HEATHCOTE NSW 2233",HEATHCOTE,2233,Ampol Foodary,181.9,2026-04-26
17258,United Petroleum Junee,"126-130 Broadway St, JUNEE NSW 2663",JUNEE,2663,United,196.9,2026-04-26
17266,Budget Petrol Sanctuary Point,"147 Larmer Ave, SANCTUARY POINT NSW 2540",SANCTUARY POINT,2540,Budget,197.9,2026-04-26
17268,Ampol Foodary Maryland,"41 Minmi Rd, WALLSEND NSW 2287",WALLSEND,2287,Ampol Foodary,178.9,2026-04-26
17269,Ampol Foodary Homebush,"334-336 Parramatta Rd, HOMEBUSH WEST NSW 2140",HOMEBUSH WEST,2140,Ampol Foodary,176.9,2026-04-26
17270,Speedway Kent Road,"38 Kent Rd, NORTH RYDE NSW 2113",NORTH RYDE,2113,Speedway,175.5,2026-04-26
17273,Ampol Foodary Kingsford,"603-611 Anzac Pde, KINGSFORD NSW 2032",KINGSFORD,2032,Ampol Foodary,177.9,2026-04-26
17274,Pearl Energy Williamtown,"1 Lavis Lane, WILLIAMTOWN NSW 2318",WILLIAMTOWN,2318,Pearl Energy,181.5,2026-04-26
17277,Ampol Foodary Charmhaven,"13-15 Pacific Hwy Cnr Costa Ave, CHARMHAVEN NSW 2263",CHARMHAVEN,2263,Ampol Foodary,185.9,2026-04-26
17278,EG Ampol Silverwater,"154 Silverwater Rd, SILVERWATER NSW 2128",SILVERWATER,2128,EG Ampol,180.9,2026-04-26
17279,EG Ampol Chipping Norton,"147 Newbridge Rd, CHIPPING NORTON NSW 2170",CHIPPING NORTON,2170,EG Ampol,179.9,2026-04-26
17282,Ampol Foodary Hazelbrook,"198-199 Great Western Hwy, HAZELBROOK NSW 2779",HAZELBROOK,2779,Ampol Foodary,178.9,2026-04-26
17287,Ampol South Grafton,"60-64 Schwinghammer St, SOUTH GRAFTON NSW 2460",SOUTH GRAFTON,2460,Ampol,181.9,2026-04-26
17288,Xpress fuels,"134 Brighton Ave, CAMPSIE NSW 2194",CAMPSIE,2194,Independent,184.9,2026-04-26
17290,Ampol Foodary West Wyalong,"Mid West Highway, West Wyalong NSW 2671",West Wyalong,2671,Ampol Foodary,181.9,2026-04-26
17292,Metro Doyalson,"50 Pacific Hwy, DOYALSON NSW 2262",DOYALSON,2262,Metro Fuel,179.5,2026-04-26
17294,Ampol Foodary Woollahra,"116-118 Old South Head Rd, WOOLLAHRA NSW 2025",WOOLLAHRA,2025,Ampol Foodary,177.9,2026-04-26
17300,EG Ampol Salamander Bay,"19 Bagnall Beach Road, SALAMANDER BAY NSW 2317",SALAMANDER BAY,2317,EG Ampol,181.9,2026-04-26
17301,Ampol Foodary Forster,"16-18 Lake St, FORSTER NSW 2428",FORSTER,2428,Ampol Foodary,181.9,2026-04-26
17305,Ampol Foodary Barrack Heights,"332-336 Shellharbour Rd, BARRACK HEIGHTS NSW 2528",BARRACK HEIGHTS,2528,Ampol Foodary,187.9,2026-04-26
17310,Ampol Foodary St Ives North,"363 Mona Vale Road, ST IVES NORTH NSW 2075",ST IVES NORTH,2075,Ampol Foodary,181.9,2026-04-26
17317,7-Eleven Enmore,"22 Stanmore Street, Enmore NSW 2042",Enmore,2042,7-Eleven,185.9,2026-04-26
17318,7-Eleven East Maitland,"35 Melbourne St, EAST MAITLAND NSW 2323",EAST MAITLAND,2323,7-Eleven,187.9,2026-04-26
17319,7-Eleven Long Jetty,"475 The Entrance Rd, LONG JETTY NSW 2261",LONG JETTY,2261,7-Eleven,187.9,2026-04-26
17320,Werrington South,"577 Great Western Hwy, WERRINGTON NSW 2747",WERRINGTON,2747,7-Eleven,183.9,2026-04-26
17321,Speedway Casula,"572-576 Hume Hwy, CASULA NSW 2170",CASULA,2170,Speedway,177.9,2026-04-26
17322,U-Go Raymond Terrace (Unmanned),"136-138 Adelaide St, RAYMOND TERRACE NSW 2324",RAYMOND TERRACE,2324,U-Go,180.9,2026-04-26
17323,Ampol Foodary Raymond Terrace North,"40 Richardson Rd, RAYMOND TERRACE NSW 2324",RAYMOND TERRACE,2324,Ampol Foodary,182.9,2026-04-26
17326,Metro Petroleum Morisset,"57 Dora St, MORISSET NSW 2264",MORISSET,2264,Metro Fuel,184.9,2026-04-26
17327,7-Eleven Morisset,"133 Dora St, MORISSET NSW 2264",MORISSET,2264,7-Eleven,189.9,2026-04-26
17329,Ampol Foodary Seven Hills,"38 Abbott Rd, SEVEN HILLS NSW 2147",SEVEN HILLS,2147,Ampol Foodary,179.9,2026-04-26
17333,BP Kiama,"180 Manning St, KIAMA NSW 2533",KIAMA,2533,BP,197.9,2026-04-26
17339,Ampol Foodary Woy Woy,"66 Memorial Ave, BLACKWALL NSW 2256",BLACKWALL,2256,Ampol Foodary,176.9,2026-04-26
17340,Ampol Foodary Kariong,"Lot 2 Langford Drive Cnr Mitchell Dr, KARIONG NSW 2250",KARIONG,2250,Ampol Foodary,176.9,2026-04-26
17346,BP Leppington,"1389 Camden Valley Way, LEPPINGTON NSW 2179",LEPPINGTON,2179,BP,181.8,2026-04-26
17348,Ampol Foodary Manly Vale,"236 Condamine Street, MANLY VALE NSW 2093",MANLY VALE,2093,Ampol Foodary,181.9,2026-04-26
17350,BP Hoxton Park Airfield,"505 Cowpasture Rd, LEN WATERS ESTATE NSW 2171",LEN WATERS ESTATE,2171,BP,185.5,2026-04-26
17351,Ultra Mogo,"33-35 Princes Highway, MOGO NSW 2536",MOGO,2536,Ultra Petroleum,176.9,2026-04-26
17357,MOBIL LAKE ALBERT,"53 Gregory Cres, LAKE ALBERT NSW 2650",LAKE ALBERT,2650,Mobil,181.9,2026-04-26
17362,Ampol Foodary Croydon,"404-410 Liverpool Rd, CROYDON NSW 2132",CROYDON,2132,Ampol Foodary,179.7,2026-04-26
17576,Ampol Foodary Edgeworth,"662 Main Rd, EDGEWORTH NSW 2285",EDGEWORTH,2285,Ampol Foodary,181.9,2026-04-26
17581,Ampol Foodary Five Dock,"Ramsay Rd & Fairlight Street, FIVE DOCK NSW 2046",FIVE DOCK,2046,Ampol Foodary,176.9,2026-04-26
17593,Budget Carlton,"3 Railway Pde, KOGARAH NSW 2217",KOGARAH,2217,Budget,178.9,2026-04-26
17594,Shell Reddy Express Bomaderry,"271 Princes Hwy, BOMADERRY NSW 2541",BOMADERRY,2541,Reddy Express,176.9,2026-04-26
17776,BP CLOVELLY,"33-37 Carrington Rd, RANDWICK NSW 2031",RANDWICK,2031,BP,176.7,2026-04-26
17777,Ampol Foodary Marsden Park,"875 Richmond Rd, MARSDEN PARK NSW 2765",MARSDEN PARK,2765,Ampol Foodary,176.9,2026-04-26
17778,Coles Express Murwillumbah,"279-283 Tweed Valley Way, SOUTH MURWILLUMBAH NSW 2484",SOUTH MURWILLUMBAH,2484,Coles Express,176.9,2026-04-26
17779,Bp woonona,"426 Princes Highway, WOONONA NSW 2517",WOONONA,2517,BP,181.7,2026-04-26
17780,MOBIL MOSS VALE,"225 Argyle St, MOSS VALE NSW 2577",MOSS VALE,2577,Mobil,176.5,2026-04-26
17781,Ampol Foodary Dee Why,"793-797 Pittwater Rd, DEE WHY NSW 2099",DEE WHY,2099,Ampol Foodary,183.9,2026-04-26
17792,BP Blackheath,"257-263 Great Western Hwy, BLACKHEATH NSW 2785",BLACKHEATH,2785,BP,187.9,2026-04-26
17793,Ampol Foodary Lismore,"136 Woodlark St, LISMORE NSW 2480",LISMORE,2480,Ampol Foodary,181.9,2026-04-26
17794,Metro Petroleum Blacktown,"65-69 Richmond Rd, BLACKTOWN NSW 2148",BLACKTOWN,2148,Metro Fuel,177.9,2026-04-26
17798,Metro Peakhurst East,"637 Forest Rd, PEAKHURST NSW 2210",PEAKHURST,2210,Metro Fuel,176.7,2026-04-26
17799,United Petroleum Wyoming,"459 Pacific Hwy, WYOMING NSW 2250",WYOMING,2250,United,177.9,2026-04-26
17806,Budget Petrol Lewisham,"204-208 New Canterbury Rd, LEWISHAM NSW 2049",LEWISHAM,2049,Budget,179.7,2026-04-26
17807,Ultra Edgeworth,"780 Main Rd, EDGEWORTH NSW 2285",EDGEWORTH,2285,Ultra Petroleum,179.6,2026-04-26
17808,Metro Petroleum Narwee,"32 Bryant St, NARWEE NSW 2209",NARWEE,2209,Metro Fuel,179.9,2026-04-26
17813,7-Eleven Emerald Hills,"7 Raby Rd, LEPPINGTON NSW 2179",LEPPINGTON,2179,7-Eleven,183.9,2026-04-26
17831,Ampol Foodary Lilli Pilli,"481 Port Hacking Road, LILLI PILLI NSW 2229",LILLI PILLI,2229,Ampol Foodary,181.9,2026-04-26
17836,Ampol Foodary Rutherford West,"387 New England Hwy, RUTHERFORD NSW 2320",RUTHERFORD,2320,Ampol Foodary,181.9,2026-04-26
17977,Coles Express Lansvale West,"240 Hume Highway, LANSVALE NSW 2166",LANSVALE,2166,Coles Express,181.9,2026-04-26
17981,Ampol Foodary Moorebank,"216 Newbridge Rd, MOOREBANK NSW 2170",MOOREBANK,2170,Ampol Foodary,179.9,2026-04-26
17984,Metro Kurmond and Newsagency,"583 Bells Line Of Road, Kurmond NSW 2757",Kurmond,2757,Metro Fuel,181.9,2026-04-26
17986,ACCESS FUELS TUNCURRY,"86 Manning St, TUNCURRY NSW 2428",TUNCURRY,2428,Independent,180.5,2026-04-26
17991,Metro Wakeley,"72 Thorney Rd, FAIRFIELD WEST NSW 2165",FAIRFIELD WEST,2165,Metro Fuel,178.5,2026-04-26
17992,BP Salt Ash,"Corner Richardson Road and Nelson Bay, SALT ASH NSW 2318",SALT ASH,2318,BP,183.5,2026-04-26
17993,Ampol Foodary Warners Bay,"55 King St, WARNERS BAY NSW 2282",WARNERS BAY,2282,Ampol Foodary,187.9,2026-04-26
17994,Ampol Foodary Coffs Harbour,"399 Pacific Highway, Coffs Harbour NSW 2450",Coffs Harbour,2450,Ampol Foodary,176.9,2026-04-26
17995,Ampol Foodary Morisset,"5-11 Bvd, MORISSET NSW 2264",MORISSET,2264,Ampol Foodary,178.9,2026-04-26
18000,BUDGET PETROL ASHFIELD,"22 Charlotte Street, ASHFIELD NSW 2131",ASHFIELD,2131,Budget,179.9,2026-04-26
18003,Speedway Liverpool,"406 Macquarie Street, LIVERPOOL NSW 2170",LIVERPOOL,2170,Speedway,177.9,2026-04-26
18005,Ultra Manly,"209 Pittwater Road, Manly NSW 2095",Manly,2095,Ultra Petroleum,174.9,2026-04-26
18007,U-Go Canley Heights (Un-manned),"280-282 Canley Vale Road, CANLEY HEIGHTS NSW 2166",CANLEY HEIGHTS,2166,U-Go,176.5,2026-04-26
18009,BOBBIN HEAD PETROL STATION,"313 Bobbin Head Road, NORTH TURRAMURRA NSW 2074",NORTH TURRAMURRA,2074,Independent,181.9,2026-04-26
18017,Speedway Bankstown,"49 Canterbury Road, BANKSTOWN NSW 2200",BANKSTOWN,2200,Speedway,176.9,2026-04-26
18060,shell cromer,"189 South Creek Road, CROMER NSW 2099",CROMER,2099,Shell,179.9,2026-04-26
18067,BP RANDWICK,"8-10 Perouse Road, RANDWICK NSW 2031",RANDWICK,2031,BP,176.7,2026-04-26
18068,U-Go Bonnyrigg (Un-manned),"Smithfield Rd, Cnr Elizabeth Drive, BONNYRIGG NSW 2177","Cnr Elizabeth Drive, BONNYRIGG",2177,U-Go,179.5,2026-04-26
18070,Metro Islington,"144 Maitland Road, ISLINGTON NSW 2296",ISLINGTON,2296,Metro Fuel,174.5,2026-04-26
18073,NightOwl Shell Berkeley Vale,"1a Tumbi Creek Road, BERKELEY VALE NSW 2261",BERKELEY VALE,2261,Shell,179.9,2026-04-26
18083,Metro Sandgate,"61 Maitland Road, SANDGATE NSW 2304",SANDGATE,2304,Metro Fuel,174.5,2026-04-26
18086,BP Rockdale,"444 West Botany Street, ROCKDALE NSW 2216",ROCKDALE,2216,BP,181.9,2026-04-26
18090,Ampol Foodary Brownsville,"342 Kanahooka Road, BROWNSVILLE NSW 2530",BROWNSVILLE,2530,Ampol Foodary,182.9,2026-04-26
18092,BP St Marys (Forrester Road),"120-128 Forrester Road, ST MARYS NSW 2760",ST MARYS,2760,BP,181.9,2026-04-26
18097,Mobil Tamworth,"246 Goonoo Goonoo Road, SOUTH TAMWORTH NSW 2340",SOUTH TAMWORTH,2340,Mobil,181.5,2026-04-26
18098,Ampol Heatherbrae,"2283 Pacific Highway, 2283 Pacific Highway, HEATHERBRAE NSW 2324","2283 Pacific Highway, HEATHERBRAE",2324,Ampol,189.9,2026-04-26
18099,BP CONCORD,"20 Burwood Road, CONCORD NSW 2137",CONCORD,2137,BP,172.7,2026-04-26
18108,Metro Punchbowl,"998 Punchbowl Road, PUNCHBOWL NSW 2196",PUNCHBOWL,2196,Metro Fuel,176.9,2026-04-26
18110,Ampol Foodary Yass,"228 Comur Street, YASS NSW 2582",YASS,2582,Ampol Foodary,193.9,2026-04-26
18111,Metro Petroleum Fairy Meadow,"16 Princes Highway, FAIRY MEADOW NSW 2519",FAIRY MEADOW,2519,Metro Fuel,179.7,2026-04-26
18124,METRO SOUTH BATHURST,"45 Bant Street, SOUTH BATHURST NSW 2795",SOUTH BATHURST,2795,Metro Fuel,166.5,2026-04-26
18130,METRO HEDDON GRETA,"81-83 Main Road, HEDDON GRETA NSW 2321",HEDDON GRETA,2321,Metro Fuel,194.9,2026-04-26
18131,Ampol Foodary Banora Point West,"Darlington Drive Corner Leisure Drive, BANORA POINT WEST NSW 2486",BANORA POINT WEST,2486,Ampol Foodary,176.9,2026-04-26
18132,Ampol Kelso,"19 Sydney Road, KELSO NSW 2795",KELSO,2795,Ampol,166.5,2026-04-26
18133,Mobil Singleton,"1 Bridgman Road, DUNOLLY NSW 2330",DUNOLLY,2330,Mobil,181.5,2026-04-26
18141,Gas to connect,"54c Fairfield Road, GUILDFORD WEST NSW 2161",GUILDFORD WEST,2161,Independent,181.9,2026-04-26
18145,MOBIL 1 CROOKWELL,"204 Goulburn Street, CROOKWELL NSW 2583",CROOKWELL,2583,Mobil,197.9,2026-04-26
18146,Supreme Petroleum Guildford,"210 Guildford Road, GUILDFORD NSW 2161",GUILDFORD,2161,Supreme Fuel,176.5,2026-04-26
18158,Ampol Foodary Goulburn,"68 Goldsmith Street, GOULBURN NSW 2580",GOULBURN,2580,Ampol Foodary,176.9,2026-04-26
18160,Ampol Foodary Toormina,"2 Minorca Place, TOORMINA NSW 2452",TOORMINA,2452,Ampol Foodary,188.9,2026-04-26
18163,Metro Peakhurst,"114 Boundary Road, PEAKHURST NSW 2210",PEAKHURST,2210,Metro Fuel,176.9,2026-04-26
18165,Metro Figtree,"103 BELLEVUE RD, FIGTREE NSW 2525",FIGTREE,2525,Metro Fuel,194.7,2026-04-26
18168,Ampol Foodary Batemans Bay,"2 Princes Hwy Cnr Kings Hwy, BATEMANS BAY NSW 2536",BATEMANS BAY,2536,Ampol Foodary,181.9,2026-04-26
18169,Metro Old Bar,"124 Old Bar Road, OLD BAR NSW 2430",OLD BAR,2430,Metro Fuel,177.7,2026-04-26
18172,Metro Guildford,"2 Rawson Road, GUILDFORD NSW 2161",GUILDFORD,2161,Metro Fuel,176.5,2026-04-26
18176,Powerfuel,"60 Hill Road, LURNEA NSW 2170",LURNEA,2170,Powerfuel,177.9,2026-04-26
18181,Ampol Foodary Woolooware,"100 Woolooware Road, WOOLOOWARE NSW 2230",WOOLOOWARE,2230,Ampol Foodary,181.9,2026-04-26
18182,Ampol Foodary Edmondson Park,"2072 Camden Valley Way, EDMONDSON PARK NSW 2174",EDMONDSON PARK,2174,Ampol Foodary,181.9,2026-04-26
18183,Ampol Foodary Lake Haven,"1 Bannister Drive, LAKE HAVEN NSW 2263",LAKE HAVEN,2263,Ampol Foodary,181.9,2026-04-26
18184,BP Quirindi,"4 Duke Street, QUIRINDI NSW 2343",QUIRINDI,2343,BP,193.5,2026-04-26
18188,7-Eleven Rutherford,"319 New England Highway, 319 New England Highway, RUTHERFORD NSW 2320","319 New England Highway, RUTHERFORD",2320,7-Eleven,186.9,2026-04-26
18201,7-Eleven Greystanes,"601-605 Great Western Highway, GREYSTANES NSW 2145",GREYSTANES,2145,7-Eleven,179.9,2026-04-26
18202,Metro Milperra,"144 Beaconsfield Street, MILPERRA NSW 2214",MILPERRA,2214,Metro Fuel,177.9,2026-04-26
18204,Pearl Energy,"86-88 MacIntosh Street, FORSTER NSW 2428",FORSTER,2428,Pearl Energy,180.5,2026-04-26
18207,Sunset Petroleum,"Shop 1 140-146 Windang Road, WINDANG NSW 2528",WINDANG,2528,Independent,182.5,2026-04-26
18208,BP Grafton South,"1 Spring Street, SOUTH GRAFTON NSW 2460",SOUTH GRAFTON,2460,BP,182.9,2026-04-26
18212,AVOCA FUEL,"210 Avoca Drive, AVOCA BEACH NSW 2251",AVOCA BEACH,2251,Independent,179.9,2026-04-26
18216,Metro Bexley,"630 Forest Road, BEXLEY NSW 2207",BEXLEY,2207,Metro Fuel,173.9,2026-04-26
18217,EG Ampol Lisarow,"900 Pacific Highway, LISAROW NSW 2250",LISAROW,2250,EG Ampol,191.9,2026-04-26
18218,EG Ampol Cranebrook,"&amp Laycock Drive, CRANEBROOK NSW 2749",CRANEBROOK,2749,EG Ampol,189.9,2026-04-26
18222,MOBIL BOOROWA,"63-65 Marsden Street, BOOROWA NSW 2586",BOOROWA,2586,Mobil,215.9,2026-04-26
18223,U-Go Moorebank Bridges Rd (Self- Serve),"2 Bridges Road, MOOREBANK NSW 2170",MOOREBANK,2170,U-Go,176.9,2026-04-26
18226,Ampol Foodary Miller,"86 Cartwright Avenue, MILLER NSW 2168",MILLER,2168,Ampol Foodary,180.9,2026-04-26
18227,Ampol Foodary Queanbeyan,"84 MacQuoid Street, QUEANBEYAN EAST NSW 2620",QUEANBEYAN EAST,2620,Ampol Foodary,181.9,2026-04-26
18228,Ampol Foodary Queanbeyan,"1 Suraci Place, QUEANBEYAN WEST NSW 2620",QUEANBEYAN WEST,2620,Ampol Foodary,181.9,2026-04-26
18231,METRO PETROLEUM CRESTWOOD,"64 Uriarra Road, CRESTWOOD NSW 2620",CRESTWOOD,2620,Metro Fuel,181.5,2026-04-26
18232,SPEEDWAY SACKVILLE STREET FAIRFIELD,"115 Sackville Street, FAIRFIELD NSW 2165",FAIRFIELD,2165,Speedway,176.5,2026-04-26
18236,Ampol Foodary Nabiac,"3964 Wallanbah Road, NABIAC NSW 2312",NABIAC,2312,Ampol Foodary,186.9,2026-04-26
18239,MOBIL SALAMANDER BAY,"15 Bagnall Beach Road, SALAMANDER BAY NSW 2317",SALAMANDER BAY,2317,Mobil,181.5,2026-04-26
